,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
128,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.28905049737499616,0.710949502625004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,0.0052995682007856626,4.4301652102970514e-18,0.9947004317992143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,0.4553810686700001,0.1164178828422217,0.33353997870143154,0.09466106978634654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,0.10645357901671593,0.3590289896823894,0.33039427152301004,0.01087885774218948,0.19324430203569504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,0.032087142879317083,0.3008442722153258,0.31189948537626994,0.030369128191749604,0.10349095440249352,0.22130901693484437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.04932619124405511,0.19491103883426214,0.2700298239654145,0.02721786247936575,0.14222763799275215,0.18585456873590295,0.1304328767482473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,0.06138446936553345,0.1509977095027427,0.16172023231545193,0.017215397968114506,0.14843609314277484,0.18137302223715573,0.11187018918460111,0.1670028862836257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,0.03692787312984538,0.14302664153536304,0.12241467441892151,0.01739975681987023,0.11785672497546786,0.15050976483589154,0.11919068097031021,0.13648783607196585,0.15618604724236418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,0.041084558115216364,0.13494890962546202,0.13038841706109344,0.01881314801568476,0.0887361258674937,0.12903077071152344,0.10164327859632563,0.14536690465007102,0.1459007947376425,0.0640870926194871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,0.03204667278382496,0.1307316820522232,0.1311410957580503,0.021634769998995444,0.07443847309247854,0.11333494292060564,0.09546244428216916,0.13950914620620136,0.12340824733736715,0.04259541463289511,0.09569711093518933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,0.036780235424649164,0.11394735519394375,0.12582814085973254,0.01732706448331293,0.07383689839553377,0.10316641036390482,0.08645743350239964,0.13530700342036237,0.12045512955297197,0.04028461124748984,0.08416169591004279,0.062448021645656646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
