,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2176,0.8224933504808613,0.0022901589588465226,0.003995138670906213,1.0745100600339904e-05,1.1572951521729055e-10,2.0741728330701467e-13,1.6580091918055924e-10,7.638275049717572e-06,3.838345751748667e-15,1.8090302870842368e-11,1.742855151384575e-05,0.11755630554235967,1.8838117652093308e-10,9.270775689235792e-06,0.0012407776472643825,0.05235497425598479,2.4211252710895744e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,0.7830419924501503,0.00323092659322656,0.0029115985778298695,1.8697746688344396e-05,1.7282514464306376e-12,2.0107470445839723e-12,1.5739649709060442e-11,3.6582786524691773e-06,4.47374003213103e-08,2.5537096393308698e-11,1.6396055069993657e-05,0.11528272602831492,4.486188351662373e-10,1.448352874150524e-05,0.0003592895781796018,0.054442042536565524,4.532688906950394e-05,0.04063281650647655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,0.6283575858440551,0.0008264056715148791,0.010409423418492209,1.425953492550564e-06,3.472013161437886e-07,1.0681075418343346e-09,2.8946184984461095e-11,1.0780625993410712e-06,1.3898346675862168e-07,3.21179467323694e-05,1.3273124971495273e-05,0.15303222849073927,1.6645564531419388e-05,2.3159092582375483e-06,0.0009179033788654104,0.04308220749254991,1.1591593695981187e-06,0.059496854133371635,0.10380888856762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,0.5982723602657486,0.0012528132615268256,0.016731280271665084,0.0003906975299060445,3.264418506626795e-05,2.9103399914082415e-08,2.1527228460279698e-09,2.121665389713165e-05,1.87914842585138e-08,2.7044544375260086e-06,1.2370448209114236e-05,0.15064357948894605,2.570172708423758e-06,4.0157227750605794e-07,0.0015580222961613733,0.051341762789286496,2.5152919836178337e-07,0.06327106204571477,0.10292034293809477,0.013545870049548865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,0.19922691649940671,0.06321645134305023,0.04904893605710804,0.04366705520637791,0.03655903258758695,0.012567275247120962,0.002946045693220929,0.011983084124303229,0.03536480704071705,0.055650578823369726,0.05278968389102412,0.060134243791479115,0.01978397782227908,0.006051281891875772,1.2696077949063964e-06,0.013588780532656856,5.060972164004028e-07,0.016129661022262636,0.03433283085106232,0.04349424750601068,0.24346333436407624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,0.21203581500415658,0.06250436906925334,0.03559698747937873,0.04191787761584634,0.03230148029504129,0.008853172712683722,0.0010997130058318801,0.006914444401384077,0.02376159032239519,0.03254400731898398,0.04058165661427232,0.05426523392470581,0.010941426321841781,0.0023697960070214125,1.3034311540316403e-07,0.0005979430413509228,5.198749601740151e-07,0.012443964762920798,0.027832276116554106,0.03650327627063657,0.2118536251382174,0.14508069435944837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,0.14845765157151022,0.07022458242558244,0.07180237284311694,0.08762680177730847,0.06657249500631603,0.02364997067799524,0.006147293050408825,0.007507213577669744,0.02118305040284181,0.030221251563654798,0.05994690185740083,0.04736924917957404,0.006944962256280535,2.133835699759409e-06,8.489051579396378e-07,7.119912272107679e-06,2.0103091143960323e-07,7.771488032988734e-06,0.019925327974747813,0.017037240095887477,0.06912465620099706,1.7747539562112866e-05,0.24622315682707147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,0.0587258417733425,0.07031520504307501,0.02421471446614014,0.15982963010516377,0.01771313576220961,0.08622722893955856,5.260798887254213e-06,0.02991697737043575,0.018312235459350578,0.06540205957321413,0.074986674964067,0.05119569550493157,9.12295771731203e-06,8.775196363971777e-08,2.2706789243052102e-07,2.838065902863196e-07,1.7124520801410305e-07,0.0006785885483442215,1.9518094544662462e-05,0.01647199759584685,3.4483299359636243e-05,0.0008438288488868627,0.06263299616573494,0.26246403485753556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,0.05652382871572281,0.07698321321845585,0.025192665073845214,0.11446876544581477,0.02329349095347357,0.11101313631130871,0.00032817944273653483,0.032164709381325776,0.014825342925475299,0.031354241943212194,0.050082607858371,0.03827402873682503,7.291862045589844e-08,3.0747320878265633e-09,4.22908345448023e-05,7.453951179024937e-09,4.974556881191832e-09,7.91871541465032e-07,0.00048004053001351625,8.118262136467356e-06,0.0025052904034667547,1.475038943298905e-06,0.04883508708776358,0.09850728372917966,0.27511532381398335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,0.052120696090809396,0.05256540074436718,0.02079443709998295,0.09448217897839742,0.01028691630449725,0.10301525814556863,0.0001860739158556721,0.035330434781663644,0.015975775672374286,0.014838297784354944,0.04892871580702565,0.05464408108234421,2.4512366823345393e-06,3.305986090559884e-11,1.9364883960016105e-06,1.6558549487050975e-10,5.463101599440673e-07,6.027915718713164e-09,0.0003890860939137148,1.0308709314316777e-08,0.0026365428276713776,8.748766447595519e-09,0.024274519367362038,0.05738564531443092,0.15430434024431966,0.25783664042578625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
