,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
128,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.710949502625004,0.28905049737499616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,0.9999999000817346,1.0269148196319227e-16,9.991826550848368e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,0.9999998275948123,1.268472764717062e-16,1.7240518733397535e-07,1.268472764717062e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,0.9999997476292404,1.5045454928550755e-16,2.523707592155504e-07,1.5045454928550755e-16,1.0598572113732566e-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,0.3491109865028367,3.2458985565142244e-17,0.10498966308639376,0.0027246100683240675,4.715733349815374e-17,0.5431747403424456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,0.4635509274419442,6.938323010954541e-17,0.04918028863530887,6.614862078259001e-07,2.4176231353570713e-17,0.4660207801331726,0.02124734230336617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1.2822774611819378e-10,1.3244993180325936e-08,3.4096752862445224e-06,9.510012741782692e-17,4.804683467841895e-18,1.1277356351150939e-17,3.793458186476899e-17,0.9999965769514927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,0.006974767482783397,4.7274882099607024e-11,4.2098954647176844e-17,9.437480792915309e-16,8.744174740677186e-16,3.78621959335461e-17,5.818419217401867e-19,0.008740956655317801,0.984284275814622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,0.03530641201487169,0.009996722518921182,0.002244533118176132,0.003006093454911263,3.873528387309126e-08,0.004595567787472152,1.5211891631049469e-06,0.10449648951079187,0.45165502423469583,0.38869759743571286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,0.03845265947411317,0.002467421264916139,0.0004184546099349867,0.0005105650492477474,1.0306802817855627e-05,0.0009612248641160569,5.883392429158571e-10,0.04986881432292815,0.34150079578791326,0.29038071343765554,0.275429043798018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,0.09537184524276417,0.06334260649631496,0.010732700988192883,0.10783648104970364,0.00027916913488946273,0.056757883581551954,5.878545783864595e-05,0.013280130099175332,0.05474087770442405,0.04815193589622971,0.09493287515960165,0.45451470918931347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
